i,id
756,ANIMAL.OTHER.FEMALE.PIG.X-LRG.WHITE
757,ANIMAL.OTHER.FEMALE.PIG.X-LRG.WHITE.JUNE:JUNE\OTHER\PIG\WHITE\FEMALE\X-LRG\\K15-016911\LS01\A329877\11/27/2015\11/28/2015\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\COUNTY\95407\95407\1
758,ANIMAL.OTHER.FEMALE.RABBIT
759,ANIMAL.OTHER.FEMALE.RABBIT.SMALL
760,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BLACK
761,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BLACK.KAYA:KAYA\OTHER\RABBIT\BLACK\FEMALE\SMALL\05/29/2016\K16-020471\CA01\A341614\08/25/2016\42378\7\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\*HEALDSBURG\95448\95448\1
762,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BLACK.PEGGY_BUNKER:PEGGY_BUNKER\OTHER\RABBIT\BLACK\FEMALE\SMALL\\K17-024456\CA01\A355749\07/18/2017\42743\14\STRAY\OVER_THE_COUNTER\TRANSFER\SAVEABUNNY\UNKNOWN\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94941\94941\1
763,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BROWN
764,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BROWN.COOKIE:COOKIE\OTHER\RABBIT\BROWN\FEMALE\SMALL\42134\K17-024948\CA01\A357517\08/21/2017\42865\45\STRAY\OVER_THE_COUNTER\DIED\IN_KENNEL\UNKNOWN\DEAD\COUNTY\\\\1
765,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BROWN.JESSICA:JESSICA\OTHER\RABBIT\BROWN\FEMALE\SMALL\02/25/2015\K16-017683\CA01\A332659\42431\02/25/2016\22\STRAY\OVER_THE_COUNTER\DIED\IN_SURGERY\HEALTHY\DEAD\COUNTY\\\\1
766,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.BROWN.ZINNIA:ZINNIA\OTHER\RABBIT\BROWN\FEMALE\SMALL\\K15-014874\CA01\A324200\42284\07/29/2015\19\STRAY\OVER_THE_COUNTER\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\WINDSOR\*ROHNERT_PARK\94928\94928\1
767,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.CHOCOLATE
768,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.CHOCOLATE.SUNBURN:SUNBURN\OTHER\RABBIT\CHOCOLATE\FEMALE\SMALL\05/18/2016\K17-023546\CS06\A352821\05/18/2017\42922\20\STRAY\OVER_THE_COUNTER\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\SANTA_ROSA\*ROHNERT_PARK\94928\94928\1
769,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.WHITE
770,ANIMAL.OTHER.FEMALE.RABBIT.SMALL.WHITE.CHARDONNAY:CHARDONNAY\OTHER\RABBIT\WHITE\FEMALE\SMALL\42648\K17-023422\CS06\A352550\43013\42953\29\STRAY\FIELD\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94941\94941\1
771,ANIMAL.OTHER.FEMALE.RAT
772,ANIMAL.OTHER.FEMALE.RAT.SMALL
773,ANIMAL.OTHER.FEMALE.RAT.SMALL.BLACK
774,ANIMAL.OTHER.FEMALE.RAT.SMALL.BLACK.COCO:COCO\OTHER\RAT\BLACK\FEMALE\SMALL\09/24/2013\K14-007464\LOBBY\A301987\01/24/2014\41761\12\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95409\95409\1
775,ANIMAL.OTHER.FEMALE.RAT.SMALL.GRAY
776,ANIMAL.OTHER.FEMALE.RAT.SMALL.GRAY.ABBY:ABBY\OTHER\RAT\GRAY\FEMALE\SMALL\09/24/2013\K14-007463\LOBBY\A301986\01/24/2014\41761\12\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95409\95409\1
777,ANIMAL.OTHER.FEMALE.RAT.SMALL.WHITE
778,ANIMAL.OTHER.FEMALE.RAT.SMALL.WHITE.KATINKA:KATINKA\OTHER\RAT\WHITE\FEMALE\SMALL\09/15/2012\K14-008077\LOBBY\A304021\03/15/2014\41674\18\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95445\95445\1
779,ANIMAL.OTHER.FEMALE.RAT.SMALL.WHITE.NIMH:NIMH\OTHER\RAT\WHITE\FEMALE\SMALL\12/29/2014\K15-016491\LOBBY\A328701\10/21/2015\10/31/2015\10\STRAY\OVER_THE_COUNTER\ADOPTION\REFERRAL\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95404\95404\1
780,ANIMAL.OTHER.FEMALE.SHEEP
781,ANIMAL.OTHER.FEMALE.SHEEP.LARGE
782,ANIMAL.OTHER.FEMALE.SHEEP.LARGE.WHITE
783,ANIMAL.OTHER.FEMALE.SHEEP.LARGE.WHITE.BABETTE:BABETTE\OTHER\SHEEP\WHITE\FEMALE\LARGE\\K16-020154\LS01\A340600\42498\08/23/2016\18\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95472\95472\1
784,ANIMAL.OTHER.FEMALE.SHEEP.MED
785,ANIMAL.OTHER.FEMALE.SHEEP.MED.WHITE
786,ANIMAL.OTHER.FEMALE.SHEEP.MED.WHITE.PENNY:PENNY\OTHER\SHEEP\WHITE\FEMALE\MED\43221\K18-030960\LS02\A382110\12/20/2018\01/22/2019\33\STRAY\FIELD\ADOPTION\WALKIN\UNKNOWN\PENDING\COUNTY\COUNTY\95492\95492\1
787,ANIMAL.OTHER.MALE
788,ANIMAL.OTHER.MALE.CHICKEN
789,ANIMAL.OTHER.MALE.CHICKEN.SMALL
790,ANIMAL.OTHER.MALE.CHICKEN.SMALL.BLACK
791,ANIMAL.OTHER.MALE.CHICKEN.SMALL.BLACK.PANTHER:PANTHER\OTHER\CHICKEN\BLACK\MALE\SMALL\\K18-027841\LS01\A370817\04/13/2018\43136\19\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
792,ANIMAL.OTHER.MALE.CHICKEN.SMALL.BROWN
793,ANIMAL.OTHER.MALE.CHICKEN.SMALL.BROWN.GEORGE:GEORGE\OTHER\CHICKEN\BROWN\MALE\SMALL\\K15-015789\LS03\A326613\42072\09/24/2015\21\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
794,ANIMAL.OTHER.MALE.CHICKEN.SMALL.RED
795,ANIMAL.OTHER.MALE.CHICKEN.SMALL.RED.GEORGE:GEORGE\OTHER\CHICKEN\RED\MALE\SMALL\\K19-031326\LS03\A384102\01/30/2019\02/21/2019\22\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
796,ANIMAL.OTHER.MALE.CHICKEN.SMALL.TRICOLOR
797,ANIMAL.OTHER.MALE.CHICKEN.SMALL.TRICOLOR.BEAK_MASTER:BEAK_MASTER\OTHER\CHICKEN\TRICOLOR\MALE\SMALL\\K18-027943\SAL\A371085\04/23/2018\43348\16\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
798,ANIMAL.OTHER.MALE.CHICKEN.SMALL.TRICOLOR.CHEIF_BIG_BOY:CHEIF_BIG_BOY\OTHER\CHICKEN\TRICOLOR\MALE\SMALL\\K18-027942\LS03\A371084\04/23/2018\43348\16\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
799,ANIMAL.OTHER.MALE.CHICKEN.SMALL.TRICOLOR.DA-VEED:DA-VEED\OTHER\CHICKEN\TRICOLOR\MALE\SMALL\\K18-027944\SAL\A371086\04/23/2018\43348\16\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
800,ANIMAL.OTHER.MALE.CHICKEN.SMALL.TRICOLOR.FRECKLE:FRECKLE\OTHER\CHICKEN\TRICOLOR\MALE\SMALL\\K19-031102\LS03\A382823\43556\01/22/2019\18\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
801,ANIMAL.OTHER.MALE.CHICKEN.SMALL.WHITE
802,ANIMAL.OTHER.MALE.CHICKEN.SMALL.WHITE.HOARCE:HOARCE\OTHER\CHICKEN\WHITE\MALE\SMALL\\K19-031346\SAL\A384149\43467\02/21/2019\20\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
803,ANIMAL.OTHER.MALE.CHICKEN.SMALL.WHITE.PEPPER:PEPPER\OTHER\CHICKEN\WHITE\MALE\SMALL\\K15-015991\CS06\A327021\09/16/2015\09/16/2015\0\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\WESTFARM\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
804,ANIMAL.OTHER.MALE.COCKATIEL
805,ANIMAL.OTHER.MALE.COCKATIEL.MED
806,ANIMAL.OTHER.MALE.COCKATIEL.MED.GRAY
807,ANIMAL.OTHER.MALE.COCKATIEL.MED.GRAY.BEAU:BEAU\OTHER\COCKATIEL\GRAY\MALE\MED\42403\K18-027366\LOBBY\A368998\02/22/2018\43134\8\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95407\95407\1
808,ANIMAL.OTHER.MALE.COCKATIEL.SMALL
809,ANIMAL.OTHER.MALE.COCKATIEL.SMALL.GRAY
810,ANIMAL.OTHER.MALE.COCKATIEL.SMALL.GRAY.ZIGGY:ZIGGY\OTHER\COCKATIEL\GRAY\MALE\SMALL\12/21/2014\K18-030504\LOBBY\A379498\43262\11/24/2018\18\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\COUNTY\COUNTY\95472\95472\1
811,ANIMAL.OTHER.MALE.COCKATIEL.SMALL.YELLOW
812,ANIMAL.OTHER.MALE.COCKATIEL.SMALL.YELLOW.NIBBLES:NIBBLES\OTHER\COCKATIEL\YELLOW\MALE\SMALL\01/31/1999\K19-031320\LOBBY\A384084\01/29/2019\02/13/2019\15\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\COUNTY\COUNTY\95472\95472\1
813,ANIMAL.OTHER.MALE.GOAT
814,ANIMAL.OTHER.MALE.GOAT.LARGE
815,ANIMAL.OTHER.MALE.GOAT.LARGE.BLACK
816,ANIMAL.OTHER.MALE.GOAT.LARGE.BLACK.MULDER:MULDER\OTHER\GOAT\BLACK\MALE\LARGE\\K18-029571\LS02\A375521\08/21/2018\08/22/2018\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\UNKNOWN\PENDING\WINDSOR\OUT_OF_COUNTY\94559\94559\1
817,ANIMAL.OTHER.MALE.GOAT.MED
818,ANIMAL.OTHER.MALE.GOAT.MED.GRAY/WHITE
819,ANIMAL.OTHER.MALE.GOAT.MED.GRAY/WHITE.CLAUDE:CLAUDE\OTHER\GOAT\GRAY/WHITE\MALE\MED\40790\K18-027634\LS02\A370180\03/22/2018\43105\40\CONFISCATE\FLD_CRUEL\ADOPTION\SCAS_WEB\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95403\95403\1
820,ANIMAL.OTHER.MALE.GOAT.SMALL
821,ANIMAL.OTHER.MALE.GOAT.SMALL.BROWN
822,ANIMAL.OTHER.MALE.GOAT.SMALL.BROWN.ED:ED\OTHER\GOAT\BROWN\MALE\SMALL\\K14-008711\LS01\A306194\41764\05/22/2014\17\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95492\95492\1
823,ANIMAL.OTHER.MALE.HAMSTER
824,ANIMAL.OTHER.MALE.HAMSTER.SMALL
825,ANIMAL.OTHER.MALE.HAMSTER.SMALL.BROWN
826,ANIMAL.OTHER.MALE.HAMSTER.SMALL.BROWN.SHELDON:SHELDON\OTHER\HAMSTER\BROWN\MALE\SMALL\01/23/2014\K15-015056\LOBBY\A324612\07/23/2015\08/15/2015\23\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95403\95403\1
827,ANIMAL.OTHER.MALE.HAMSTER.SMALL.TAN
828,ANIMAL.OTHER.MALE.HAMSTER.SMALL.TAN.PEANUT:PEANUT\OTHER\HAMSTER\TAN\MALE\SMALL\05/21/2017\K18-028212\LOBBY\A372395\43378\05/30/2018\20\STRAY\OVER_THE_COUNTER\ADOPTION\FB_SCAS\HEALTHY\HEALTHY\COUNTY\*PETALUMA\94952\94952\1
829,ANIMAL.OTHER.MALE.HORSE
830,ANIMAL.OTHER.MALE.HORSE.X-LRG
831,ANIMAL.OTHER.MALE.HORSE.X-LRG.BROWN
832,ANIMAL.OTHER.MALE.HORSE.X-LRG.BROWN.ETHOS:ETHOS\OTHER\HORSE\BROWN\MALE\X-LRG\\K17-022354\CHANGE\A347748\01/27/2017\01/27/2017\0\STRAY\FIELD\RETURN_TO_OWNER\\HEALTHY\HEALTHY\COUNTY\COUNTY\95436\95436\1
833,ANIMAL.OTHER.MALE.MOUSE
834,ANIMAL.OTHER.MALE.MOUSE.SMALL
835,ANIMAL.OTHER.MALE.MOUSE.SMALL.WHITE
836,ANIMAL.OTHER.MALE.MOUSE.SMALL.WHITE.MARSHMALLOW:MARSHMALLOW\OTHER\MOUSE\WHITE\MALE\SMALL\41765\K15-016490\LOBBY\A328700\10/21/2015\42228\48\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
837,ANIMAL.OTHER.MALE.PARAKEET
838,ANIMAL.OTHER.MALE.PARAKEET.SMALL
839,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE
840,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.CAMERON:CAMERON\OTHER\PARAKEET\BLUE\MALE\SMALL\\K17-024086\LOBBY\A354244\06/23/2017\43076\19\CONFISCATE\FLD_CORONR\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95407\95407\1
841,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.CHURRO:CHURRO\OTHER\PARAKEET\BLUE\MALE\SMALL\\K17-025887\CI01\A362677\10/17/2017\11/17/2017\31\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95405\95405\1
842,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.FLAPPY:FLAPPY\OTHER\PARAKEET\BLUE\MALE\SMALL\07/22/2015\K17-024437\LOBBY\A355665\07/17/2017\42774\16\STRAY\FIELD\ADOPTION\WALKIN\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\SANTA_ROSA\95407\95407\1
843,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.HARRY:HARRY\OTHER\PARAKEET\BLUE\MALE\SMALL\40641\K14-010054\LOBBY\A309566\07/30/2014\08/13/2014\14\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
844,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.KARMA:KARMA\OTHER\PARAKEET\BLUE\MALE\SMALL\\K18-029586\LOBBY\A374928\08/23/2018\08/31/2018\8\STRAY\PHONE\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94939\94939\1
845,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.MAURICE:MAURICE\OTHER\PARAKEET\BLUE\MALE\SMALL\\K18-027846\LOBBY\A370840\04/13/2018\04/25/2018\12\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\WINDSOR\WINDSOR\95403\95403\1
846,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.RAE:RAE\OTHER\PARAKEET\BLUE\MALE\SMALL\\K15-013508\LOBBY\A319957\42251\04/18/2015\9\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95401\95401\1
847,ANIMAL.OTHER.MALE.PARAKEET.SMALL.BLUE.WALTER:WALTER\OTHER\PARAKEET\BLUE\MALE\SMALL\\K19-032451\CI01\A387979\43561\43503\28\STRAY\OVER_THE_COUNTER\EUTHANIZE\ILL_SEVERE\UNTREATABLE\UNTREATABLE\COUNTY\\\\1
848,ANIMAL.OTHER.MALE.PARAKEET.SMALL.GREEN
849,ANIMAL.OTHER.MALE.PARAKEET.SMALL.GREEN.DAVID:DAVID\OTHER\PARAKEET\GREEN\MALE\SMALL\05/16/2016\K17-023392\LOBBY\A352322\42891\05/19/2017\13\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95441\95441\1
850,ANIMAL.OTHER.MALE.PARAKEET.SMALL.GREEN.GOMEZ:GOMEZ\OTHER\PARAKEET\GREEN\MALE\SMALL\\K17-025732\LOBBY\A362520\43079\11/22/2017\41\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\UNKNOWN\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
851,ANIMAL.OTHER.MALE.PARAKEET.SMALL.GREEN.TIPPY:TIPPY\OTHER\PARAKEET\GREEN\MALE\SMALL\\K14-008736\LOBBY\A306240\41795\41795\0\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
852,ANIMAL.OTHER.MALE.PARAKEET.SMALL.GREEN.WOODSTOCK:WOODSTOCK\OTHER\PARAKEET\GREEN\MALE\SMALL\\K19-033804\LOBBY\A391639\09/21/2019\43475\10\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\WINDSOR\SANTA_ROSA\95403\95403\1
853,ANIMAL.OTHER.MALE.PARAKEET.SMALL.YELLOW
854,ANIMAL.OTHER.MALE.PARAKEET.SMALL.YELLOW.BUDDY:BUDDY\OTHER\PARAKEET\YELLOW\MALE\SMALL\\K18-029915\LOBBY\A376183\09/18/2018\43141\14\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95403\95403\1
855,ANIMAL.OTHER.MALE.PARROT
856,ANIMAL.OTHER.MALE.PARROT.SMALL
857,ANIMAL.OTHER.MALE.PARROT.SMALL.GRAY
858,ANIMAL.OTHER.MALE.PARROT.SMALL.GRAY.CHESTER:CHESTER\OTHER\PARROT\GRAY\MALE\SMALL\\K16-019520\FOSTER\A339119\06/30/2016\07/29/2016\29\CONFISCATE\FLD_CORONR\ADOPTION\\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95403\95403\1
859,ANIMAL.OTHER.MALE.PIG
860,ANIMAL.OTHER.MALE.PIG.LARGE
861,ANIMAL.OTHER.MALE.PIG.LARGE.GRAY
862,ANIMAL.OTHER.MALE.PIG.LARGE.GRAY.REPTAR:REPTAR\OTHER\PIG\GRAY\MALE\LARGE\\K19-031047\SAL\A382420\43497\43525\1\CONFISCATE\FLD_ARREST\RETURN_TO_OWNER\OVER_THE_COUNTER_ARREST\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\95426\95426\1
863,ANIMAL.OTHER.MALE.PIG.SMALL
864,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK
865,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.BUGSY:BUGSY\OTHER\PIG\BLACK\MALE\SMALL\08/24/2015\K18-029317\LOBBY\A375102\43108\43200\64\STRAY\OVER_THE_COUNTER\ADOPTION\REFERRAL-O\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
866,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.JESTER:JESTER\OTHER\PIG\BLACK\MALE\SMALL\\K18-029215\LOBBY\A374944\43380\43139\23\STRAY\FIELD\TRANSFER\HSSC\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
867,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.MARTY_MCFLY:MARTY_MCFLY\OTHER\PIG\BLACK\MALE\SMALL\\K18-029051\LOBBY\A374590\43380\43139\23\STRAY\FIELD\TRANSFER\HSSC\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
868,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.OREO:OREO\OTHER\PIG\BLACK\MALE\SMALL\42774\K19-033190\CA01\A390122\43504\08/17/2019\15\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\SPEC_EVENT\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95448\95448\1
869,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.PORK_CHOP:PORK_CHOP\OTHER\PIG\BLACK\MALE\SMALL\43436\K18-027836\LS02\A370798\43438\04/18/2018\6\STRAY\OVER_THE_COUNTER\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\COUNTY\COUNTY\95448\95448\1
870,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.SHEEN:SHEEN\OTHER\PIG\BLACK\MALE\SMALL\42471\K19-032115\CA01\A386756\43560\05/28/2019\24\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\VOLUNTEER\TREATABLE/MANAGEABLE\HEALTHY\*SONOMA\SANTA_ROSA\95401\95401\1
871,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.SWEET_PEA:SWEET_PEA\OTHER\PIG\BLACK\MALE\SMALL\\K18-030216\CA01\A377576\10/13/2018\12/18/2018\66\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95403\95403\1
872,ANIMAL.OTHER.MALE.PIG.SMALL.BLACK.THUNDER:THUNDER\OTHER\PIG\BLACK\MALE\SMALL\10/27/2015\K16-018629\LOBBY\A336105\04/27/2016\42465\7\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\HSSC\HEALTHY\HEALTHY\WINDSOR\COUNTY\95407\95407\1
873,ANIMAL.OTHER.MALE.PIG.SMALL.BROWN
874,ANIMAL.OTHER.MALE.PIG.SMALL.BROWN.BIGAD:BIGAD\OTHER\PIG\BROWN\MALE\SMALL\\K18-029052\CA01\A374591\43380\08/23/2018\44\STRAY\FIELD\ADOPTION\WALKIN\UNKNOWN\PENDING\SANTA_ROSA\COUNTY\95472\95472\1
875,ANIMAL.OTHER.MALE.PIG.SMALL.BROWN.DASH:DASH\OTHER\PIG\BROWN\MALE\SMALL\10/27/2015\K16-018628\LOBBY\A336104\04/27/2016\42465\7\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\HSSC\HEALTHY\HEALTHY\WINDSOR\COUNTY\95407\95407\1
876,ANIMAL.OTHER.MALE.PIG.SMALL.BROWN.FRANK:FRANK\OTHER\PIG\BROWN\MALE\SMALL\42281\K15-016348\TRUCK\A328171\42287\42287\0\QUARANTINE\FLD_STRAY\EUTHANIZE\FRA\UNTREATABLE\UNTREATABLE\COUNTY\\\\1
877,ANIMAL.OTHER.MALE.PIG.SMALL.BROWN.PEDRO:PEDRO\OTHER\PIG\BROWN\MALE\SMALL\09/27/2017\K19-033898\CA01\A391862\09/27/2019\43565\7\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95405\95405\1
878,ANIMAL.OTHER.MALE.PIG.SMALL.CALICO
879,ANIMAL.OTHER.MALE.PIG.SMALL.CALICO.NUTMEG:NUTMEG\OTHER\PIG\CALICO\MALE\SMALL\12/26/2015\K16-019015\CA01\A337634\05/26/2016\42588\13\STRAY\OVER_THE_COUNTER\TRANSFER\HSSC\HEALTHY\HEALTHY\WINDSOR\COUNTY\95407\95407\1
880,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR
881,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR._FERNANDO:_FERNANDO\OTHER\PIG\TRICOLOR\MALE\SMALL\40853\K14-009105\LOBBY\A307526\41704\41705\30\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
882,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.CARAMEL:CARAMEL\OTHER\PIG\TRICOLOR\MALE\SMALL\42774\K19-033189\CA01\A390120\43504\08/30/2019\28\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\HSSC\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
883,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.COLIN:COLIN\OTHER\PIG\TRICOLOR\MALE\SMALL\01/20/2010\K15-012427\CA01\A315755\01/14/2015\01/24/2015\10\OWNER_SURRENDER\OVER_THE_COUNTER\DIED\IN_KENNEL\UNTREATABLE\DEAD\SANTA_ROSA\\\\1
884,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.GILBERT:GILBERT\OTHER\PIG\TRICOLOR\MALE\SMALL\\K18-029833\CA01\A375952\43413\10/31/2018\50\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95448\95448\1
885,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.HECTOR:HECTOR\OTHER\PIG\TRICOLOR\MALE\SMALL\43256\K19-032120\CA01\A386762\43560\05/28/2019\24\STRAY\OVER_THE_COUNTER\ADOPTION\VOLUNTEER\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\SANTA_ROSA\SANTA_ROSA\95401\95401\1
886,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.NORMAN:NORMAN\OTHER\PIG\TRICOLOR\MALE\SMALL\08/24/2017\K18-029339\CA01\A375136\43167\08/31/2018\28\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
887,ANIMAL.OTHER.MALE.PIG.SMALL.TRICOLOR.SIR_GALLOWAY:SIR_GALLOWAY\OTHER\PIG\TRICOLOR\MALE\SMALL\\K18-029055\CA01\A374595\43380\08/28/2018\49\STRAY\FIELD\TRANSFER\HSSC\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
888,ANIMAL.OTHER.MALE.PIG.SMALL.WHITE
